0e:b6:24:9f:49:f2,-85
00:22:55:df:65:11,-88
10:6f:3f:f7:37:c8,-76
a0:cf:5b:ca:a9:01,-91
22:2f:6b:6a:86:50,-73
00:27:0d:08:bf:11,-92
00:27:0d:08:be:81,-72
30:85:a9:6c:9b:e2,-85
00:22:55:75:44:90,-87
00:22:55:df:64:d0,-82
00:27:0d:08:be:80,-72
10:9a:dd:8c:a6:af,-84
24:01:c7:77:f9:40,-91
00:22:55:df:64:d1,-85
00:22:55:75:44:91,-86
00:27:0d:08:bf:10,-87
24:01:c7:77:f9:41,-85
08:1f:f3:e0:1a:40,-83
a0:cf:5b:ca:a9:00,-80
00:22:55:df:65:10,-92
08:1f:f3:b2:d0:a1,-80
08:1f:f3:e0:1a:41,-83
00:18:84:88:bf:88,-90
00:27:0d:2d:dd:c0,-74
00:27:0d:2d:dd:c1,-66
00:27:0d:2d:d0:71,-49
00:1d:7e:fc:31:06,-57
00:27:0d:2d:d0:70,-57
0e:b6:24:9f:49:f2,-77
00:22:55:df:65:11,-88
10:6f:3f:f7:37:c8,-75
a0:cf:5b:ca:a9:01,-91
22:2f:6b:6a:86:50,-75
00:27:0d:08:bf:11,-92
00:27:0d:08:be:81,-79
30:85:a9:6c:9b:e2,-85
00:22:55:75:44:90,-89
00:22:55:df:64:d0,-83
00:27:0d:08:be:80,-77
10:9a:dd:8c:a6:af,-86
24:01:c7:77:f9:40,-91
00:22:55:75:44:91,-86
00:27:0d:08:bf:10,-87
24:01:c7:77:f9:41,-92
08:1f:f3:e0:1a:40,-84
a0:cf:5b:ca:a9:00,-85
08:1f:f3:b2:d0:a1,-80
08:1f:f3:e0:1a:41,-83
00:18:84:88:bf:88,-90
00:27:0d:0b:d1:c1,-96
00:22:55:75:48:a0,-84
00:27:0d:2d:dd:c0,-73
00:27:0d:2d:dd:c1,-76
00:27:0d:2d:d0:71,-59
00:1d:7e:fc:31:06,-61
00:27:0d:2d:d0:70,-60
0e:b6:24:9f:49:f2,-83
00:22:55:df:65:11,-88
10:6f:3f:f7:37:c8,-74
a0:cf:5b:ca:a9:01,-85
22:2f:6b:6a:86:50,-76
00:27:0d:08:bf:11,-89
00:27:0d:08:be:81,-80
30:85:a9:6c:9b:e2,-85
00:22:55:75:44:90,-89
00:22:55:df:64:d0,-81
00:27:0d:08:be:80,-75
10:9a:dd:8c:a6:af,-80
24:01:c7:77:f9:40,-93
00:22:55:75:44:91,-86
00:27:0d:08:bf:10,-87
24:01:c7:77:f9:41,-92
08:1f:f3:e0:1a:40,-85
a0:cf:5b:ca:a9:00,-91
08:1f:f3:b2:d0:a1,-80
08:1f:f3:e0:1a:41,-85
00:18:84:88:bf:88,-90
00:27:0d:0b:d1:c1,-96
00:22:55:75:48:a0,-82
00:22:55:df:64:d1,-81
a0:cf:5b:ca:b0:31,-82
00:27:0d:0b:d1:c0,-91
00:27:0d:2d:dd:c0,-72
00:27:0d:2d:dd:c1,-72
00:27:0d:2d:d0:71,-66
00:1d:7e:fc:31:06,-62
00:27:0d:2d:d0:70,-56
0e:b6:24:9f:49:f2,-81
00:22:55:df:65:11,-85
10:6f:3f:f7:37:c8,-77
a0:cf:5b:ca:a9:01,-80
22:2f:6b:6a:86:50,-74
00:27:0d:08:bf:11,-89
00:27:0d:08:be:81,-83
30:85:a9:6c:9b:e2,-87
00:22:55:75:44:90,-89
00:22:55:df:64:d0,-81
00:27:0d:08:be:80,-77
10:9a:dd:8c:a6:af,-80
24:01:c7:77:f9:40,-91
00:22:55:75:44:91,-86
00:27:0d:08:bf:10,-87
24:01:c7:77:f9:41,-92
08:1f:f3:e0:1a:40,-81
a0:cf:5b:ca:a9:00,-91
08:1f:f3:b2:d0:a1,-80
08:1f:f3:e0:1a:41,-80
00:18:84:88:bf:88,-90
00:27:0d:0b:d1:c1,-96
00:22:55:75:48:a0,-82
00:22:55:df:64:d1,-85
a0:cf:5b:ca:b0:31,-82
00:27:0d:0b:d1:c0,-91
a0:cf:5b:ca:b0:30,-83
00:27:0d:2d:dd:c0,-71
00:27:0d:2d:dd:c1,-73
00:27:0d:2d:d0:71,-69
00:1d:7e:fc:31:06,-66
00:27:0d:2d:d0:70,-63
0e:b6:24:9f:49:f2,-78
00:22:55:df:65:11,-85
10:6f:3f:f7:37:c8,-79
a0:cf:5b:ca:a9:01,-80
22:2f:6b:6a:86:50,-74
00:27:0d:08:bf:11,-89
00:27:0d:08:be:81,-79
30:85:a9:6c:9b:e2,-87
00:22:55:75:44:90,-90
00:22:55:df:64:d0,-81
00:27:0d:08:be:80,-75
10:9a:dd:8c:a6:af,-82
24:01:c7:77:f9:40,-91
24:01:c7:77:f9:41,-92
08:1f:f3:e0:1a:40,-81
a0:cf:5b:ca:a9:00,-88
08:1f:f3:e0:1a:41,-80
00:27:0d:0b:d1:c1,-89
00:22:55:75:48:a0,-82
00:22:55:df:64:d1,-84
a0:cf:5b:ca:b0:31,-82
00:27:0d:0b:d1:c0,-90
a0:cf:5b:ca:b0:30,-84
00:22:55:75:48:a1,-83
00:27:0d:2d:dd:c0,-69
00:27:0d:2d:dd:c1,-76
00:27:0d:2d:d0:71,-51
00:1d:7e:fc:31:06,-58
00:27:0d:2d:d0:70,-53
0e:b6:24:9f:49:f2,-78
00:22:55:df:65:11,-85
10:6f:3f:f7:37:c8,-79
a0:cf:5b:ca:a9:01,-89
22:2f:6b:6a:86:50,-73
00:27:0d:08:bf:11,-89
00:27:0d:08:be:81,-74
30:85:a9:6c:9b:e2,-87
00:22:55:75:44:90,-90
00:22:55:df:64:d0,-81
00:27:0d:08:be:80,-75
10:9a:dd:8c:a6:af,-86
24:01:c7:77:f9:40,-91
08:1f:f3:e0:1a:40,-84
a0:cf:5b:ca:a9:00,-89
08:1f:f3:e0:1a:41,-80
00:27:0d:0b:d1:c1,-89
00:22:55:75:48:a0,-80
00:22:55:df:64:d1,-86
a0:cf:5b:ca:b0:31,-83
00:27:0d:0b:d1:c0,-90
a0:cf:5b:ca:b0:30,-84
00:22:55:75:48:a1,-83
00:27:0d:08:bf:10,-87
00:22:55:df:65:10,-92
00:27:0d:2d:dd:c0,-68
00:27:0d:2d:dd:c1,-69
00:27:0d:2d:d0:71,-59
00:1d:7e:fc:31:06,-60
00:27:0d:2d:d0:70,-53
0e:b6:24:9f:49:f2,-78
00:22:55:df:65:11,-85
10:6f:3f:f7:37:c8,-79
a0:cf:5b:ca:a9:01,-82
22:2f:6b:6a:86:50,-73
00:27:0d:08:be:81,-75
30:85:a9:6c:9b:e2,-87
00:22:55:75:44:90,-90
00:27:0d:08:be:80,-74
10:9a:dd:8c:a6:af,-82
24:01:c7:77:f9:40,-91
08:1f:f3:e0:1a:40,-84
a0:cf:5b:ca:a9:00,-89
08:1f:f3:e0:1a:41,-80
00:27:0d:0b:d1:c1,-89
00:22:55:75:48:a0,-80
00:22:55:df:64:d1,-86
a0:cf:5b:ca:b0:31,-83
00:27:0d:0b:d1:c0,-90
a0:cf:5b:ca:b0:30,-84
00:22:55:75:48:a1,-83
00:27:0d:08:bf:10,-87
00:22:55:df:65:10,-89
00:22:55:75:44:91,-89
08:1f:f3:b2:d0:a1,-91
00:27:0d:2d:dd:c0,-78
00:27:0d:2d:dd:c1,-72
00:27:0d:2d:d0:71,-58
00:1d:7e:fc:31:06,-67
00:27:0d:2d:d0:70,-67
0e:b6:24:9f:49:f2,-77
00:22:55:df:65:11,-87
10:6f:3f:f7:37:c8,-77
a0:cf:5b:ca:a9:01,-83
22:2f:6b:6a:86:50,-75
00:27:0d:08:be:81,-82
00:22:55:75:44:90,-90
00:27:0d:08:be:80,-73
10:9a:dd:8c:a6:af,-85
08:1f:f3:e0:1a:40,-84
a0:cf:5b:ca:a9:00,-83
00:27:0d:0b:d1:c1,-89
00:22:55:75:48:a0,-80
00:22:55:df:64:d1,-81
a0:cf:5b:ca:b0:31,-83
00:27:0d:0b:d1:c0,-90
a0:cf:5b:ca:b0:30,-84
00:22:55:75:48:a1,-83
00:27:0d:08:bf:10,-89
00:22:55:df:65:10,-89
00:22:55:75:44:91,-89
08:1f:f3:b2:d0:a1,-91
00:90:4c:91:00:03,-85
00:27:0d:2d:dd:c0,-79
00:27:0d:2d:dd:c1,-68
00:27:0d:2d:d0:71,-52
00:1d:7e:fc:31:06,-61
00:27:0d:2d:d0:70,-62
0e:b6:24:9f:49:f2,-83
00:22:55:df:65:11,-94
10:6f:3f:f7:37:c8,-82
a0:cf:5b:ca:a9:01,-89
22:2f:6b:6a:86:50,-74
00:27:0d:08:be:81,-83
00:27:0d:08:be:80,-78
10:9a:dd:8c:a6:af,-81
08:1f:f3:e0:1a:40,-84
a0:cf:5b:ca:a9:00,-83
00:27:0d:0b:d1:c1,-89
00:22:55:75:48:a0,-80
00:22:55:df:64:d1,-81
a0:cf:5b:ca:b0:31,-83
00:27:0d:08:bf:10,-89
00:22:55:df:65:10,-89
00:22:55:75:44:91,-93
08:1f:f3:b2:d0:a1,-90
00:90:4c:91:00:03,-85
00:22:55:df:64:d0,-90
00:27:0d:2d:dd:c0,-62
00:18:84:88:bf:88,-91
00:27:0d:2d:dd:c1,-56
00:27:0d:2d:d0:70,-76
00:1d:7e:fc:31:06,-75
00:27:0d:2d:d0:71,-79
00:22:55:df:65:11,-83
10:6f:3f:f7:37:c8,-83
00:27:0d:08:be:81,-92
0e:b6:24:9f:49:f2,-80
00:22:55:df:65:10,-84
a0:cf:5b:ca:a9:01,-83
22:2f:6b:6a:86:50,-79
00:27:0d:08:be:80,-84
00:27:0d:08:bf:11,-84
a0:cf:5b:ca:a9:00,-86
00:27:0d:08:bf:10,-88
00:27:0d:2d:dd:c0,-71
00:18:84:88:bf:88,-89
00:27:0d:2d:dd:c1,-76
00:27:0d:2d:d0:70,-58
00:1d:7e:fc:31:06,-65
00:27:0d:2d:d0:71,-68
10:6f:3f:f7:37:c8,-82
00:27:0d:08:be:81,-73
0e:b6:24:9f:49:f2,-80
a0:cf:5b:ca:a9:01,-84
22:2f:6b:6a:86:50,-79
00:27:0d:08:be:80,-75
00:27:0d:08:bf:11,-89
a0:cf:5b:ca:a9:00,-86
00:22:55:75:48:a1,-83
00:27:0d:0b:d1:c0,-98
10:9a:dd:8c:a6:af,-83
24:01:c7:77:f9:40,-90
00:27:0d:2d:dd:c0,-70
00:18:84:88:bf:88,-89
00:27:0d:2d:dd:c1,-73
00:27:0d:2d:d0:70,-67
00:1d:7e:fc:31:06,-67
00:27:0d:2d:d0:71,-64
10:6f:3f:f7:37:c8,-78
00:27:0d:08:be:81,-78
0e:b6:24:9f:49:f2,-80
a0:cf:5b:ca:a9:01,-84
22:2f:6b:6a:86:50,-77
00:27:0d:08:be:80,-85
00:27:0d:08:bf:11,-89
a0:cf:5b:ca:a9:00,-86
00:22:55:75:48:a1,-83
00:27:0d:0b:d1:c0,-98
10:9a:dd:8c:a6:af,-84
24:01:c7:77:f9:40,-90
30:85:a9:6c:9b:e2,-90
24:01:c7:77:f9:41,-92
00:22:55:df:65:10,-90
00:27:0d:08:bf:10,-94
00:27:0d:2d:dd:c0,-69
00:18:84:88:bf:88,-87
00:27:0d:2d:dd:c1,-71
00:27:0d:2d:d0:70,-63
00:1d:7e:fc:31:06,-59
00:27:0d:2d:d0:71,-53
10:6f:3f:f7:37:c8,-72
00:27:0d:08:be:81,-88
0e:b6:24:9f:49:f2,-77
a0:cf:5b:ca:a9:01,-84
22:2f:6b:6a:86:50,-77
00:27:0d:08:be:80,-72
00:27:0d:08:bf:11,-89
00:22:55:75:48:a1,-83
00:27:0d:0b:d1:c0,-98
10:9a:dd:8c:a6:af,-77
24:01:c7:77:f9:40,-90
30:85:a9:6c:9b:e2,-90
24:01:c7:77:f9:41,-92
00:22:55:df:65:10,-92
00:27:0d:08:bf:10,-92
08:1f:f3:b2:d0:a1,-84
00:22:55:df:65:11,-89
00:27:0d:2d:dd:c0,-73
00:18:84:88:bf:88,-87
00:27:0d:2d:dd:c1,-71
00:27:0d:2d:d0:70,-60
00:1d:7e:fc:31:06,-66
00:27:0d:2d:d0:71,-62
10:6f:3f:f7:37:c8,-81
00:27:0d:08:be:81,-79
0e:b6:24:9f:49:f2,-81
a0:cf:5b:ca:a9:01,-84
22:2f:6b:6a:86:50,-78
00:27:0d:08:be:80,-80
00:27:0d:08:bf:11,-89
00:22:55:75:48:a1,-83
00:27:0d:0b:d1:c0,-98
10:9a:dd:8c:a6:af,-81
24:01:c7:77:f9:40,-90
30:85:a9:6c:9b:e2,-90
24:01:c7:77:f9:41,-94
00:22:55:df:65:10,-88
00:27:0d:08:bf:10,-91
08:1f:f3:b2:d0:a1,-84
00:22:55:df:65:11,-90
08:1f:f3:e0:1a:40,-83
00:27:0d:2d:dd:c0,-71
00:18:84:88:bf:88,-87
00:27:0d:2d:dd:c1,-77
00:27:0d:2d:d0:70,-58
00:1d:7e:fc:31:06,-55
00:27:0d:2d:d0:71,-57
10:6f:3f:f7:37:c8,-80
00:27:0d:08:be:81,-73
0e:b6:24:9f:49:f2,-83
22:2f:6b:6a:86:50,-80
00:27:0d:08:be:80,-82
10:9a:dd:8c:a6:af,-82
30:85:a9:6c:9b:e2,-90
24:01:c7:77:f9:41,-94
00:22:55:df:65:10,-88
00:27:0d:08:bf:10,-91
08:1f:f3:b2:d0:a1,-84
00:22:55:df:65:11,-90
08:1f:f3:e0:1a:40,-82
00:27:0d:2e:79:f1,-87
a0:cf:5b:ca:b0:30,-82
00:27:0d:2d:dd:c0,-76
00:18:84:88:bf:88,-87
00:27:0d:2d:dd:c1,-74
00:27:0d:2d:d0:70,-60
00:1d:7e:fc:31:06,-57
00:27:0d:2d:d0:71,-62
10:6f:3f:f7:37:c8,-74
00:27:0d:08:be:81,-78
0e:b6:24:9f:49:f2,-84
22:2f:6b:6a:86:50,-79
00:27:0d:08:be:80,-84
10:9a:dd:8c:a6:af,-82
24:01:c7:77:f9:41,-94
00:22:55:df:65:10,-90
00:27:0d:08:bf:10,-91
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-94
08:1f:f3:e0:1a:40,-82
00:27:0d:2e:79:f1,-87
a0:cf:5b:ca:b0:30,-82
00:27:0d:08:bf:11,-96
a0:cf:5b:ca:b0:31,-83
a0:cf:5b:ca:a9:01,-89
00:22:55:75:44:91,-93
00:27:0d:2d:dd:c0,-82
00:27:0d:2d:dd:c1,-69
00:27:0d:2d:d0:70,-61
00:1d:7e:fc:31:06,-56
00:27:0d:2d:d0:71,-64
10:6f:3f:f7:37:c8,-78
00:27:0d:08:be:81,-82
0e:b6:24:9f:49:f2,-84
22:2f:6b:6a:86:50,-79
00:27:0d:08:be:80,-82
10:9a:dd:8c:a6:af,-82
24:01:c7:77:f9:41,-94
00:22:55:df:65:10,-90
00:27:0d:08:bf:10,-91
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-94
08:1f:f3:e0:1a:40,-82
00:27:0d:2e:79:f1,-87
a0:cf:5b:ca:b0:30,-82
00:27:0d:08:bf:11,-96
a0:cf:5b:ca:b0:31,-83
a0:cf:5b:ca:a9:01,-89
00:22:55:75:44:91,-93
08:1f:f3:b2:d0:a0,-80
00:22:55:75:48:a0,-83
00:27:0d:2d:dd:c0,-77
00:27:0d:2d:dd:c1,-71
00:27:0d:2d:d0:70,-71
00:1d:7e:fc:31:06,-57
00:27:0d:2d:d0:71,-70
10:6f:3f:f7:37:c8,-78
00:27:0d:08:be:81,-83
0e:b6:24:9f:49:f2,-84
22:2f:6b:6a:86:50,-77
00:27:0d:08:be:80,-71
10:9a:dd:8c:a6:af,-82
24:01:c7:77:f9:41,-91
00:22:55:df:65:10,-90
00:27:0d:08:bf:10,-88
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-94
08:1f:f3:e0:1a:40,-82
00:27:0d:2e:79:f1,-87
a0:cf:5b:ca:b0:30,-82
00:27:0d:08:bf:11,-96
a0:cf:5b:ca:b0:31,-80
a0:cf:5b:ca:a9:01,-89
00:22:55:75:44:91,-93
08:1f:f3:b2:d0:a0,-80
00:22:55:75:48:a0,-83
a0:cf:5b:ca:a9:00,-85
00:27:0d:2d:dd:c0,-75
00:27:0d:2d:dd:c1,-75
00:27:0d:2d:d0:70,-58
00:1d:7e:fc:31:06,-64
00:27:0d:2d:d0:71,-58
10:6f:3f:f7:37:c8,-76
00:27:0d:08:be:81,-73
0e:b6:24:9f:49:f2,-82
22:2f:6b:6a:86:50,-72
00:27:0d:08:be:80,-79
10:9a:dd:8c:a6:af,-81
24:01:c7:77:f9:41,-91
00:22:55:df:65:10,-90
00:27:0d:08:bf:10,-88
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-93
00:27:0d:2e:79:f1,-90
00:27:0d:08:bf:11,-89
a0:cf:5b:ca:b0:31,-80
a0:cf:5b:ca:a9:01,-89
00:22:55:75:44:91,-93
08:1f:f3:b2:d0:a0,-80
00:22:55:75:48:a0,-83
a0:cf:5b:ca:a9:00,-85
00:18:84:88:bf:88,-87
00:27:0d:2d:dd:c0,-76
00:27:0d:2d:dd:c1,-76
00:27:0d:2d:d0:70,-55
00:1d:7e:fc:31:06,-62
00:27:0d:2d:d0:71,-60
10:6f:3f:f7:37:c8,-81
00:27:0d:08:be:81,-78
0e:b6:24:9f:49:f2,-82
22:2f:6b:6a:86:50,-84
00:27:0d:08:be:80,-80
10:9a:dd:8c:a6:af,-81
24:01:c7:77:f9:41,-91
00:22:55:df:65:10,-91
00:27:0d:08:bf:10,-88
08:1f:f3:b2:d0:a1,-79
00:22:55:df:65:11,-93
00:27:0d:2e:79:f1,-89
00:27:0d:08:bf:11,-89
a0:cf:5b:ca:b0:31,-80
a0:cf:5b:ca:a9:01,-83
08:1f:f3:b2:d0:a0,-80
00:22:55:75:48:a0,-82
a0:cf:5b:ca:a9:00,-83
00:18:84:88:bf:88,-89
54:04:a6:8f:f2:f2,-84
30:85:a9:6c:9b:e2,-90
08:1f:f3:e0:1a:40,-81
00:27:0d:08:c2:10,-83
a0:cf:5b:ca:b0:30,-84
00:27:0d:2d:dd:c0,-69
00:27:0d:2d:dd:c1,-69
00:27:0d:2d:d0:70,-53
00:1d:7e:fc:31:06,-57
00:27:0d:2d:d0:71,-70
10:6f:3f:f7:37:c8,-74
00:27:0d:08:be:81,-70
0e:b6:24:9f:49:f2,-77
22:2f:6b:6a:86:50,-72
00:27:0d:08:be:80,-84
10:9a:dd:8c:a6:af,-82
24:01:c7:77:f9:41,-91
00:22:55:df:65:10,-91
00:27:0d:08:bf:10,-88
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-87
00:27:0d:2e:79:f1,-89
00:27:0d:08:bf:11,-88
a0:cf:5b:ca:b0:31,-80
a0:cf:5b:ca:a9:01,-87
00:22:55:75:48:a0,-82
a0:cf:5b:ca:a9:00,-83
00:18:84:88:bf:88,-87
54:04:a6:8f:f2:f2,-84
30:85:a9:6c:9b:e2,-90
08:1f:f3:e0:1a:40,-81
00:27:0d:08:c2:10,-83
a0:cf:5b:ca:b0:30,-82
00:22:55:75:48:a1,-80
00:27:0d:2e:79:f0,-90
24:01:c7:77:f9:40,-91
00:27:0d:2d:dd:c0,-69
00:27:0d:2d:dd:c1,-71
00:27:0d:2d:d0:70,-59
00:1d:7e:fc:31:06,-62
00:27:0d:2d:d0:71,-58
10:6f:3f:f7:37:c8,-74
00:27:0d:08:be:81,-70
0e:b6:24:9f:49:f2,-81
22:2f:6b:6a:86:50,-76
00:27:0d:08:be:80,-69
10:9a:dd:8c:a6:af,-79
24:01:c7:77:f9:41,-91
00:22:55:df:65:10,-91
00:27:0d:08:bf:10,-88
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-90
00:27:0d:2e:79:f1,-89
00:27:0d:08:bf:11,-93
a0:cf:5b:ca:a9:01,-87
00:22:55:75:48:a0,-82
a0:cf:5b:ca:a9:00,-85
00:18:84:88:bf:88,-87
54:04:a6:8f:f2:f2,-84
30:85:a9:6c:9b:e2,-91
08:1f:f3:e0:1a:40,-81
00:27:0d:08:c2:10,-83
a0:cf:5b:ca:b0:30,-82
00:22:55:75:48:a1,-80
00:27:0d:2e:79:f0,-90
24:01:c7:77:f9:40,-91
00:27:0d:2d:dd:c0,-71
00:27:0d:2d:dd:c1,-72
00:27:0d:2d:d0:70,-60
00:1d:7e:fc:31:06,-59
00:27:0d:2d:d0:71,-54
10:6f:3f:f7:37:c8,-72
00:27:0d:08:be:81,-82
0e:b6:24:9f:49:f2,-84
22:2f:6b:6a:86:50,-76
00:27:0d:08:be:80,-82
10:9a:dd:8c:a6:af,-81
24:01:c7:77:f9:41,-91
00:22:55:df:65:10,-88
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-90
00:27:0d:2e:79:f1,-93
00:27:0d:08:bf:11,-93
a0:cf:5b:ca:a9:01,-84
00:22:55:75:48:a0,-82
a0:cf:5b:ca:a9:00,-79
00:18:84:88:bf:88,-87
54:04:a6:8f:f2:f2,-84
30:85:a9:6c:9b:e2,-90
08:1f:f3:e0:1a:40,-81
00:27:0d:08:c2:10,-83
a0:cf:5b:ca:b0:30,-82
00:22:55:75:48:a1,-80
00:27:0d:2e:79:f0,-90
24:01:c7:77:f9:40,-91
00:27:0d:2d:dd:c0,-70
00:27:0d:2d:dd:c1,-73
00:27:0d:2d:d0:70,-54
00:1d:7e:fc:31:06,-62
00:27:0d:2d:d0:71,-56
10:6f:3f:f7:37:c8,-80
00:27:0d:08:be:81,-70
0e:b6:24:9f:49:f2,-84
22:2f:6b:6a:86:50,-77
00:27:0d:08:be:80,-83
10:9a:dd:8c:a6:af,-77
00:22:55:df:65:10,-88
08:1f:f3:b2:d0:a1,-83
00:22:55:df:65:11,-90
00:27:0d:2e:79:f1,-93
00:27:0d:08:bf:11,-93
a0:cf:5b:ca:a9:01,-84
a0:cf:5b:ca:a9:00,-83
00:18:84:88:bf:88,-87
30:85:a9:6c:9b:e2,-86
08:1f:f3:e0:1a:40,-81
a0:cf:5b:ca:b0:30,-82
00:22:55:75:48:a1,-80
00:27:0d:2e:79:f0,-90
24:01:c7:77:f9:40,-91
00:27:0d:08:bf:10,-90
00:27:0d:2d:dd:c1,-70
08:1f:f3:b2:d0:a1,-86
00:18:84:88:bf:88,-82
00:27:0d:2d:d0:71,-68
00:1d:7e:fc:31:06,-67
00:27:0d:2d:dd:c0,-74
00:27:0d:2d:d0:70,-67
00:22:55:df:65:10,-84
0e:b6:24:9f:49:f2,-80
00:22:55:df:65:11,-87
a0:cf:5b:ca:a9:00,-87
00:27:0d:08:bf:11,-92
10:6f:3f:f7:37:c8,-74
22:2f:6b:6a:86:50,-71
a0:cf:5b:ca:a9:01,-84
